,AirportID,Latitude,Longitude,AirportLatitude,AirportLongitude,PayingPax,Fare,Distance_mile
1014,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1015,PHX,33.449593,-112.07132,33.435893,-112.008254,1,12.0,4.57813076474
1016,PHX,33.6813,-111.9662,33.435893,-112.008254,1,23.0,19.3606992229
1017,PHX,33.451859,-112.07003,33.435893,-112.008254,2,26.0,4.66023161173
1018,PHX,33.636173,-112.235763,33.435893,-112.008254,2,50.0,26.9279528387
1019,PHX,33.510086,-111.924936,33.435893,-112.008254,1,16.0,9.91995987987
1020,PHX,33.658278,-112.377314,33.435893,-112.008254,1,31.0,36.6068528446
1021,PHX,33.639268,-112.227722,33.435893,-112.008254,1,25.0,26.6784228773
1022,PHX,33.538605,-111.86971,33.435893,-112.008254,1,21.0,15.0693490837
1023,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1024,PHX,33.63734,-112.216819,33.435893,-112.008254,1,25.0,25.9173483886
1025,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1026,PHX,33.540113,-111.869848,33.435893,-112.008254,1,21.0,15.1654853266
1027,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1028,PHX,33.51066,-112.0251,33.435893,-112.008254,1,15.0,6.13086465449
1029,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1030,PHX,33.625796,-111.932793,33.435893,-112.008254,4,84.0,17.4539189705
1031,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1032,PHX,33.585963,-112.11624,33.435893,-112.008254,2,42.0,16.5779771641
1033,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1034,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1035,PHX,33.449593,-112.07132,33.435893,-112.008254,2,26.0,4.57813076474
1036,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1037,PHX,33.683434,-111.966133,33.435893,-112.008254,2,44.0,19.5118508907
1038,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1039,PHX,33.548098,-111.91671,33.435893,-112.008254,1,20.0,13.0174253904
1040,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1041,PHX,33.484484,-111.924974,33.435893,-112.008254,1,17.0,8.15067475229
1042,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1043,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1044,PHX,33.54781,-112.046757,33.435893,-112.008254,1,17.0,9.94244417903
1045,PHX,33.633212,-112.377094,33.435893,-112.008254,1,32.0,34.8640804275
1046,PHX,33.304322,-111.97055,33.435893,-112.008254,1,20.0,11.2529773073
1047,PHX,33.304784,-111.903677,33.435893,-112.008254,1,20.0,15.0729000184
1048,PHX,33.452237,-112.070541,33.435893,-112.008254,1,12.0,4.71575489074
1049,PHX,33.452237,-112.070541,33.435893,-112.008254,2,26.0,4.71575489074
1050,PHX,33.30819,-111.685016,33.435893,-112.008254,1,24.0,27.4324368767
1051,PHX,33.524305,-112.022672,33.435893,-112.008254,1,15.0,6.93281712549
1052,PHX,33.625796,-111.932793,33.435893,-112.008254,2,40.0,17.4539189705
1053,PHX,33.548745,-111.91569,33.435893,-112.008254,1,20.0,13.1208333703
1054,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1055,PHX,33.451859,-112.07003,33.435893,-112.008254,1,12.0,4.66023161173
1056,PHX,33.376923,-111.96323,33.435893,-112.008254,1,13.0,6.6635488243
1057,PHX,33.451824,-112.062792,33.435893,-112.008254,1,12.0,4.24091504931
1058,PHX,33.449946,-112.071984,33.435893,-112.008254,2,26.0,4.64074112926
1059,PHX,33.554498,-112.04822,33.435893,-112.008254,1,17.0,10.4883292263
1060,PHX,33.478302,-112.11259,33.435893,-112.008254,1,15.0,8.93678417345
1061,PHX,33.538605,-111.86971,33.435893,-112.008254,1,21.0,15.0693490837
1062,PHX,33.383883,-111.92663,33.435893,-112.008254,1,15.0,8.29127655367
1063,PHX,33.511077,-112.024948,33.435893,-112.008254,1,15.0,6.15089171681
1064,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1065,PHX,33.634466,-111.92555,33.435893,-112.008254,1,25.0,18.4695268395
1066,PHX,33.449593,-112.07132,33.435893,-112.008254,2,26.0,4.57813076474
1067,PHX,33.446385,-112.074043,33.435893,-112.008254,1,13.0,4.5135505881
1068,PHX,33.524305,-112.022672,33.435893,-112.008254,1,14.0,6.93281712549
1069,PHX,33.548745,-111.91569,33.435893,-112.008254,1,20.0,13.1208333703
1070,PHX,33.594613,-112.063949,33.435893,-112.008254,1,17.0,14.1631121432
1071,PHX,33.594613,-112.063948,33.435893,-112.008254,1,16.0,14.1630545443
1072,PHX,33.449946,-112.071984,33.435893,-112.008254,2,26.0,4.64074112926
1073,PHX,33.50634,-112.032032,33.435893,-112.008254,1,15.0,6.23196598801
1074,PHX,33.452292,-112.070359,33.435893,-112.008254,1,12.0,4.70906809151
1075,PHX,33.449946,-112.071984,33.435893,-112.008254,2,26.0,4.64074112926
1076,PHX,33.449946,-112.071984,33.435893,-112.008254,2,26.0,4.64074112926
1077,PHX,33.516701,-112.03003,33.435893,-112.008254,1,14.0,6.8317879666
1078,PHX,33.548745,-111.91569,33.435893,-112.008254,1,21.0,13.1208333703
1079,PHX,33.449946,-112.071984,33.435893,-112.008254,2,26.0,4.64074112926
1080,PHX,33.566811,-111.918196,33.435893,-112.008254,1,21.0,14.2234385611
1081,PHX,33.549142,-112.04789,33.435893,-112.008254,1,17.0,10.0996407784
1082,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1083,PHX,33.376256,-111.97182,33.435893,-112.008254,4,54.4,6.2148118569
1084,PHX,33.43133,-111.84597,33.435893,-112.008254,1,17.0,9.66232494503
1085,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1086,PHX,33.644802,-111.9146,33.435893,-112.008254,1,25.0,19.8136441274
1087,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1088,PHX,33.390315,-111.85129,33.435893,-112.008254,1,17.0,12.1868284253
1089,PHX,33.564377,-111.923527,33.435893,-112.008254,1,20.0,13.7483797845
1090,PHX,33.710959,-112.10297,33.435893,-112.008254,1,30.0,24.441090008
1091,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
1092,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
1093,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1094,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
1095,PHX,33.297851,-111.90205,33.435893,-112.008254,1,21.0,15.6451416176
1096,PHX,33.449757,-112.071883,33.435893,-112.008254,1,13.0,4.62187851894
1097,PHX,33.522442,-112.02228,33.435893,-112.008254,1,14.0,6.78165072667
1098,PHX,33.522442,-112.02228,33.435893,-112.008254,1,14.0,6.78165072667
1099,PHX,33.583579,-111.890056,33.435893,-112.008254,1,22.0,17.0016290176
1100,PHX,33.374266,-111.971726,33.435893,-112.008254,1,16.0,6.35757955424
1101,PHX,33.449946,-112.071984,33.435893,-112.008254,1,12.0,4.64074112926
1102,PHX,33.522442,-112.02228,33.435893,-112.008254,1,15.0,6.78165072667
1103,PHX,33.304667,-111.903688,33.435893,-112.008254,1,21.0,15.0803419823
1104,PHX,33.449946,-112.071984,33.435893,-112.008254,2,24.0,4.64074112926
1105,PHX,33.376212,-111.96213,33.435893,-112.008254,1,15.0,6.77598211595
1106,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
1107,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
1108,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
1109,PHX,33.291406,-111.752802,33.435893,-112.008254,1,29.0,24.6865039035
1110,PHX,33.6813,-111.9662,33.435893,-112.008254,1,23.0,19.3606992229
1111,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1112,PHX,33.637686,-111.896871,33.435893,-112.008254,1,25.0,20.3436556481
1113,PHX,33.376256,-111.97182,33.435893,-112.008254,2,34.0,6.2148118569
1114,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1115,PHX,33.49681,-111.92484,33.435893,-112.008254,5,75.0,9.00915582912
1116,PHX,33.49681,-111.92484,33.435893,-112.008254,2,30.0,9.00915582912
1117,PHX,33.700475,-112.10964,33.435893,-112.008254,2,50.0,24.1016499553
1118,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1119,PHX,33.634466,-111.92555,33.435893,-112.008254,1,25.0,18.4695268395
1120,PHX,33.376256,-111.97182,33.435893,-112.008254,1,17.0,6.2148118569
1121,PHX,33.378406,-111.96357,33.435893,-112.008254,3,45.0,6.54160585618
1122,PHX,33.449593,-112.07132,33.435893,-112.008254,1,12.0,4.57813076474
1123,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1124,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1125,PHX,33.639224,-111.89621,33.435893,-112.008254,1,25.0,20.4878840566
1126,PHX,33.30662,-111.968463,33.435893,-112.008254,1,21.0,11.2145740845
1127,PHX,33.449946,-112.071984,33.435893,-112.008254,1,12.0,4.64074112926
1128,PHX,33.451405,-112.0641,33.435893,-112.008254,1,11.0,4.28733426551
1129,PHX,33.447393,-112.073268,33.435893,-112.008254,1,13.0,4.53848542934
1130,PHX,33.64516,-111.917529,33.435893,-112.008254,1,25.0,19.6696467829
1131,PHX,33.447393,-112.073268,33.435893,-112.008254,1,12.0,4.53848542934
1132,PHX,33.637686,-111.896871,33.435893,-112.008254,1,25.0,20.3436556481
1133,PHX,33.512365,-112.11689,33.435893,-112.008254,1,15.0,11.5355492982
1134,PHX,33.51133,-112.113512,33.435893,-112.008254,1,14.0,11.2695426774
1135,PHX,33.375233,-111.971407,33.435893,-112.008254,1,17.0,6.30920951216
1136,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1137,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1138,PHX,33.502289,-111.93376,33.435893,-112.008254,1,17.0,8.87354420115
1139,PHX,33.639224,-111.89621,33.435893,-112.008254,2,30.0,20.4878840566
1140,PHX,33.466088,-112.267022,33.435893,-112.008254,1,22.0,16.9888610354
1141,PHX,33.639224,-111.89621,33.435893,-112.008254,2,50.0,20.4878840566
1142,PHX,33.6813,-111.9662,33.435893,-112.008254,2,35.2,19.3606992229
1143,PHX,33.62296,-111.93392,33.435893,-112.008254,2,35.2,17.1932591659
1144,PHX,33.699692,-112.110557,33.435893,-112.008254,1,24.0,24.1004240605
1145,PHX,33.376256,-111.97182,33.435893,-112.008254,1,16.0,6.2148118569
1146,PHX,33.375233,-111.971407,33.435893,-112.008254,1,16.0,6.30920951216
1147,PHX,33.57593,-112.118498,33.435893,-112.008254,1,17.0,16.0155396395
1148,PHX,33.266517,-111.99318,33.435893,-112.008254,2,42.0,12.5588837951
1149,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
1150,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
1151,PHX,33.266604,-111.992501,33.435893,-112.008254,1,22.0,12.5919885485
1152,PHX,33.291565,-111.75211,33.435893,-112.008254,1,25.0,24.7153878422
1153,PHX,33.375233,-111.971407,33.435893,-112.008254,1,16.0,6.30920951216
1154,PHX,33.707012,-112.113371,33.435893,-112.008254,1,30.0,24.7677469824
1155,PHX,33.374266,-111.971726,33.435893,-112.008254,3,51.0,6.35757955424
1156,PHX,33.376212,-111.96213,33.435893,-112.008254,1,15.0,6.77598211595
1157,PHX,33.374266,-111.971726,33.435893,-112.008254,2,32.0,6.35757955424
1158,PHX,33.51133,-112.113512,33.435893,-112.008254,2,28.0,11.2695426774
1159,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1160,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1161,PHX,33.374266,-111.971726,33.435893,-112.008254,2,34.0,6.35757955424
1162,PHX,33.375233,-111.971407,33.435893,-112.008254,1,17.0,6.30920951216
1163,PHX,33.374266,-111.971726,33.435893,-112.008254,1,16.0,6.35757955424
1164,PHX,33.26685,-111.99097,33.435893,-112.008254,1,22.0,12.6631930942
1165,PHX,33.614161,-111.893,33.435893,-112.008254,1,20.0,18.9428828736
1166,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1167,PHX,33.374266,-111.971726,33.435893,-112.008254,2,34.0,6.35757955424
1168,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
1169,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
1170,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1171,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
1172,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1173,PHX,33.374266,-111.971726,33.435893,-112.008254,3,51.0,6.35757955424
1174,PHX,33.510481,-111.92588,33.435893,-112.008254,2,34.0,9.89285014035
1175,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1176,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1177,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
1178,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1179,PHX,33.50991,-112.270499,33.435893,-112.008254,1,24.0,20.2138059834
1180,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1181,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1182,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1183,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1184,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1185,PHX,33.53187,-112.2636,33.435893,-112.008254,1,24.0,21.3321504408
1186,PHX,33.62296,-111.93392,33.435893,-112.008254,2,42.0,17.1932591659
1187,PHX,33.6813,-111.9662,33.435893,-112.008254,3,69.0,19.3606992229
1188,PHX,33.578615,-111.92257,33.435893,-112.008254,1,21.0,14.7862344494
1189,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1190,PHX,33.305521,-111.91322,33.435893,-112.008254,1,21.0,14.4723647354
1191,PHX,33.281688,-111.97355,33.435893,-112.008254,1,22.0,12.6424202581
1192,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1193,PHX,33.375233,-111.971407,33.435893,-112.008254,1,16.0,6.30920951216
1194,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1195,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1196,PHX,33.381883,-111.838642,33.435893,-112.008254,2,32.0,13.4973309466
1197,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1198,PHX,33.375233,-111.971407,33.435893,-112.008254,1,17.0,6.30920951216
1199,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1200,PHX,33.374266,-111.971726,33.435893,-112.008254,1,17.0,6.35757955424
1201,PHX,33.374266,-111.971726,33.435893,-112.008254,2,34.0,6.35757955424
1202,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1203,PHX,33.542361,-112.260369,33.435893,-112.008254,1,24.0,21.8701563482
1204,PHX,33.683991,-111.972489,33.435893,-112.008254,2,37.0,19.1841974567
1205,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1206,PHX,33.451859,-112.07003,33.435893,-112.008254,2,24.0,4.66023161173
1207,PHX,33.638,-112.2333,33.435893,-112.008254,1,25.0,26.9121896859
1208,PHX,33.6813,-111.9662,33.435893,-112.008254,1,23.0,19.3606992229
1209,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1210,PHX,33.684639,-111.972441,33.435893,-112.008254,1,30.0,19.2316883363
1211,PHX,33.624801,-111.933007,33.435893,-112.008254,1,21.0,17.3729161068
1212,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1213,PHX,33.449946,-112.071984,33.435893,-112.008254,1,13.0,4.64074112926
1214,PHX,33.452237,-112.070541,33.435893,-112.008254,1,12.0,4.71575489074
1215,PHX,33.624801,-111.933007,33.435893,-112.008254,1,20.0,17.3729161068
1216,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1217,PHX,33.623836,-112.18556,33.435893,-112.008254,1,28.0,23.1847947315
1218,PHX,33.549142,-112.04789,33.435893,-112.008254,3,40.8,10.0996407784
1219,PHX,33.5991,-111.982,33.435893,-112.008254,1,21.0,12.7770439151
1220,PHX,33.532799,-112.263447,33.435893,-112.008254,1,24.0,21.3874590773
1221,PHX,33.538521,-111.86958,33.435893,-112.008254,1,20.0,15.0710391067
1222,PHX,33.542645,-112.259324,33.435893,-112.008254,1,24.0,21.829567739
1223,PHX,33.621441,-111.937781,33.435893,-112.008254,1,21.0,16.8660257098
1224,PHX,33.625064,-111.933618,33.435893,-112.008254,1,20.0,17.355875919
1225,PHX,33.566811,-111.918196,33.435893,-112.008254,2,42.0,14.2234385611
1226,PHX,33.661791,-111.959075,33.435893,-112.008254,2,46.0,18.4245448694
1227,PHX,33.454753,-112.06628,33.435893,-112.008254,1,13.0,4.64398487452
1228,PHX,33.661613,-111.958925,33.435893,-112.008254,1,23.0,18.4208988216
1229,PHX,33.584056,-111.886638,33.435893,-112.008254,1,22.0,17.2314254175
1230,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
1231,PHX,33.347816,-111.973395,33.435893,-112.008254,1,17.0,8.08707386104
1232,PHX,33.304321,-111.97068,33.435893,-112.008254,1,20.0,11.2455584727
1233,PHX,33.614162,-111.893,33.435893,-112.008254,1,19.0,18.9429518954
1234,PHX,33.586795,-111.88841,33.435893,-112.008254,1,22.0,17.318410926
1235,PHX,33.461355,-112.17152,33.435893,-112.008254,1,17.0,11.1613738435
1236,PHX,33.625064,-111.933618,33.435893,-112.008254,1,21.0,17.355875919
1237,PHX,33.661791,-111.959075,33.435893,-112.008254,2,46.0,18.4245448694
1238,PHX,33.378406,-111.96357,33.435893,-112.008254,2,30.0,6.54160585618
1239,PHX,33.635119,-112.23282,33.435893,-112.008254,1,25.0,26.685690398
1240,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
1241,PHX,33.484292,-111.92603,33.435893,-112.008254,2,34.0,8.07659813459
1242,PHX,33.805912,-111.92743,33.435893,-112.008254,2,52.8,30.1947540924
1243,PHX,33.30819,-111.685016,33.435893,-112.008254,2,48.0,27.4324368767
1244,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
1245,PHX,33.384143,-111.927541,33.435893,-112.008254,1,15.0,8.22085829213
1246,PHX,33.45118,-111.9875,33.435893,-112.008254,1,15.0,2.25054390677
1247,PHX,33.639224,-111.89621,33.435893,-112.008254,1,17.0,20.4878840566
1248,PHX,33.639224,-111.89621,33.435893,-112.008254,2,30.0,20.4878840566
1249,PHX,33.333629,-111.970239,33.435893,-112.008254,1,18.0,9.24806838967
1250,PHX,33.350044,-111.974612,33.435893,-112.008254,1,17.0,7.86319541271
1251,PHX,33.40208,-111.97143,33.435893,-112.008254,1,13.0,4.45485621491
1252,PHX,33.638,-112.2333,33.435893,-112.008254,1,25.0,26.9121896859
1253,PHX,33.451859,-112.07003,33.435893,-112.008254,2,26.0,4.66023161173
1254,PHX,33.508178,-112.29026,33.435893,-112.008254,1,31.0,21.232471035
1255,PHX,33.510481,-111.92588,33.435893,-112.008254,1,17.0,9.89285014035
1256,PHX,33.449593,-112.07132,33.435893,-112.008254,1,13.0,4.57813076474
1257,PHX,33.639224,-111.89621,33.435893,-112.008254,2,36.0,20.4878840566
1258,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
1259,PHX,33.531872,-112.26358,33.435893,-112.008254,1,23.0,21.3311365073
1260,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
1261,PHX,33.625064,-111.933618,33.435893,-112.008254,1,20.0,17.355875919
1262,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
1263,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
1264,PHX,33.585099,-112.06346,33.435893,-112.008254,2,34.0,13.478272787
1265,PHX,33.639224,-111.89621,33.435893,-112.008254,2,36.0,20.4878840566
1266,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
1267,PHX,33.51066,-112.0251,33.435893,-112.008254,1,15.0,6.13086465449
1268,PHX,33.639224,-111.89621,33.435893,-112.008254,1,18.0,20.4878840566
1269,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
1270,PHX,33.452136,-112.07374,33.435893,-112.008254,1,13.0,4.8930425503
1271,PHX,33.639224,-111.89621,33.435893,-112.008254,2,36.0,20.4878840566
1272,PHX,33.516701,-112.03003,33.435893,-112.008254,1,15.0,6.8317879666
1273,PHX,33.639224,-111.89621,33.435893,-112.008254,2,30.0,20.4878840566
1274,PHX,33.49681,-111.92484,33.435893,-112.008254,1,17.0,9.00915582912
1275,PHX,33.625796,-111.932793,33.435893,-112.008254,1,21.0,17.4539189705
1276,PHX,33.625796,-111.932793,33.435893,-112.008254,1,20.0,17.4539189705
1277,PHX,33.625796,-111.932793,33.435893,-112.008254,2,40.0,17.4539189705
1278,PHX,33.540935,-111.926711,33.435893,-112.008254,1,17.0,11.9469756507
1279,PHX,33.452292,-112.070359,33.435893,-112.008254,1,12.0,4.70906809151
1280,PHX,33.62296,-111.93392,33.435893,-112.008254,1,20.0,17.1932591659
1281,PHX,33.540935,-111.926711,33.435893,-112.008254,1,17.0,11.9469756507
1282,PHX,33.313872,-111.74434,33.435893,-112.008254,1,29.0,23.6232614139
1283,PHX,33.495093,-111.922812,33.435893,-112.008254,1,17.0,9.0074559352
1284,PHX,33.62296,-111.93392,33.435893,-112.008254,2,42.0,17.1932591659
1285,PHX,33.512366,-112.114199,33.435893,-112.008254,1,15.0,11.3806197092
1286,PHX,33.452292,-112.070359,33.435893,-112.008254,1,13.0,4.70906809151
1287,PHX,33.639224,-111.89621,33.435893,-112.008254,1,15.0,20.4878840566
1288,PHX,33.635971,-112.34717,33.435893,-112.008254,1,32.0,33.3309247076
1289,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
1290,PHX,33.62296,-111.93392,33.435893,-112.008254,1,21.0,17.1932591659
1291,PHX,33.452292,-112.070359,33.435893,-112.008254,1,12.0,4.70906809151
1292,PHX,33.594613,-112.063948,33.435893,-112.008254,1,17.0,14.1630545443
1293,PHX,33.266517,-111.99318,33.435893,-112.008254,2,44.0,12.5588837951
1294,PHX,33.542375,-111.9259,33.435893,-112.008254,1,17.0,12.0930797583
1295,PHX,33.512366,-112.114199,33.435893,-112.008254,1,14.0,11.3806197092
1296,PHX,33.639224,-111.89621,33.435893,-112.008254,1,15.0,20.4878840566
1297,PHX,33.493806,-112.355097,33.435893,-112.008254,1,25.0,23.975024979
1298,PHX,33.594613,-112.063949,33.435893,-112.008254,1,17.0,14.1631121432
1299,PHX,33.63723,-111.927305,33.435893,-112.008254,1,24.0,18.5592170651
1300,PHX,33.594613,-112.063948,33.435893,-112.008254,1,17.0,14.1630545443
1301,PHX,33.661613,-111.958925,33.435893,-112.008254,2,46.0,18.4208988216
1302,PHX,33.50634,-112.032032,33.435893,-112.008254,1,15.0,6.23196598801
1303,PHX,33.529953,-111.92555,33.435893,-112.008254,1,17.0,11.2558504516
1304,PHX,33.452237,-112.070541,33.435893,-112.008254,1,12.0,4.71575489074
1305,PHX,33.49681,-111.92484,33.435893,-112.008254,2,30.0,9.00915582912
1306,PHX,33.451859,-112.07003,33.435893,-112.008254,1,10.4,4.66023161173
1307,PHX,33.495071,-111.92338,33.435893,-112.008254,2,30.0,8.97322128472
1308,PHX,33.683434,-111.966133,33.435893,-112.008254,1,23.0,19.5118508907
1309,PHX,33.49681,-111.92484,33.435893,-112.008254,2,34.0,9.00915582912
1310,PHX,33.451859,-112.07003,33.435893,-112.008254,2,26.0,4.66023161173
1311,PHX,33.266517,-111.99318,33.435893,-112.008254,1,22.0,12.5588837951
1312,PHX,33.49681,-111.92484,33.435893,-112.008254,1,17.0,9.00915582912
1313,PHX,33.541244,-112.261101,33.435893,-112.008254,1,24.0,21.8352213483
1314,PHX,33.49681,-111.92484,33.435893,-112.008254,4,68.0,9.00915582912
1315,PHX,33.594613,-112.063948,33.435893,-112.008254,1,17.0,14.1630545443
1316,PHX,33.451859,-112.07003,33.435893,-112.008254,1,13.0,4.66023161173
1317,PHX,33.379452,-111.96257,33.435893,-112.008254,1,13.0,6.52700793881
1318,PHX,33.524305,-112.022672,33.435893,-112.008254,1,15.0,6.93281712549
1319,PHX,33.452237,-112.070541,33.435893,-112.008254,1,12.0,4.71575489074
1320,PHX,33.585099,-112.06346,33.435893,-112.008254,1,16.0,13.478272787
1321,PHX,33.449668,-112.07289,33.435893,-112.008254,1,13.0,4.67373766425
1322,PHX,33.547495,-112.045563,33.435893,-112.008254,2,32.0,9.85192922731
1323,PHX,33.541305,-112.260993,33.435893,-112.008254,1,24.0,21.8332110024
1324,PHX,33.594613,-112.063949,33.435893,-112.008254,1,17.0,14.1631121432
1325,PHX,33.545272,-111.89224,33.435893,-112.008254,1,21.0,14.2318145861
1326,PHX,33.510481,-111.92588,33.435893,-112.008254,1,17.0,9.89285014035
1327,PHX,33.531178,-111.96499,33.435893,-112.008254,3,51.0,9.06870178417
1328,PHX,33.50634,-112.032032,33.435893,-112.008254,1,15.0,6.23196598801
1329,PHX,33.641219,-112.113224,33.435893,-112.008254,1,21.0,20.2181280259
1330,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1331,PHX,33.585099,-112.06346,33.435893,-112.008254,1,17.0,13.478272787
1332,PHX,33.638737,-111.922913,33.435893,-112.008254,1,25.0,18.9162072669
1333,PHX,33.464512,-111.98694,33.435893,-112.008254,1,15.0,3.20299805458
1334,PHX,33.446385,-112.07404,33.435893,-112.008254,1,13.0,4.51337779142
1335,PHX,33.540688,-112.26064,33.435893,-112.008254,1,24.0,21.7702921503
1336,PHX,33.595608,-111.985803,33.435893,-112.008254,1,21.0,12.3169711528
1337,PHX,33.634479,-112.23402,33.435893,-112.008254,1,25.0,26.7106350756
1338,PHX,33.632424,-112.235851,33.435893,-112.008254,1,25.0,26.6742587743
1339,PHX,33.644802,-111.9146,33.435893,-112.008254,1,25.0,19.8136441274
1340,PHX,33.510059,-111.925591,33.435893,-112.008254,1,16.0,9.88036901658
1341,PHX,33.523618,-112.023156,33.435893,-112.008254,1,14.0,6.91327700829
1342,PHX,33.50634,-112.032032,33.435893,-112.008254,1,15.0,6.23196598801
1343,PHX,33.540371,-111.87087,33.435893,-112.008254,1,21.0,15.1244268939
1344,PHX,33.548098,-111.91671,33.435893,-112.008254,1,21.0,13.0174253904
1345,PHX,33.493466,-112.35531,33.435893,-112.008254,1,25.0,23.9638261117
